"","Fecha","cod_ine","CCAA","Casos","Fallecidos","Hospitalizados","UCI"
"11977",2021-08-21,"16","País Vasco",527,9,18,3
"11978",2021-08-21,"17","La Rioja",67,1,4,0
"11979",2021-08-21,"18","Ceuta",22,0,1,0
"11980",2021-08-21,"19","Melilla",36,1,3,1
"11981",2021-08-22,"00","No consta",43,1,6,1
"11982",2021-08-22,"01","Andalucía",588,15,74,5
"11983",2021-08-22,"02","Aragón",108,3,14,0
"11984",2021-08-22,"03","Asturias",68,4,8,4
"11985",2021-08-22,"04","Baleares",199,2,5,1
"11986",2021-08-22,"05","Canarias",177,3,15,6
"11987",2021-08-22,"06","Cantabria",92,0,6,3
"11988",2021-08-22,"07","Castilla y León",212,5,19,0
"11989",2021-08-22,"08","Castilla La Mancha",205,4,16,0
"11990",2021-08-22,"09","Cataluña",529,8,29,6
"11991",2021-08-22,"10","C. Valenciana",243,5,33,4
"11992",2021-08-22,"11","Extremadura",185,5,15,1
"11993",2021-08-22,"12","Galicia",436,3,18,3
"11994",2021-08-22,"13","Madrid",379,5,65,10
"11995",2021-08-22,"14","Murcia",86,0,11,2
"11996",2021-08-22,"15","Navarra",91,1,6,2
"11997",2021-08-22,"16","País Vasco",356,6,11,1
"11998",2021-08-22,"17","La Rioja",54,0,4,0
"11999",2021-08-22,"18","Ceuta",23,1,0,0
"12000",2021-08-22,"19","Melilla",18,1,2,0
"12001",2021-08-23,"00","No consta",74,1,5,0
"12002",2021-08-23,"01","Andalucía",1596,15,86,10
"12003",2021-08-23,"02","Aragón",201,3,11,0
"12004",2021-08-23,"03","Asturias",87,2,8,1
"12005",2021-08-23,"04","Baleares",274,2,18,1
"12006",2021-08-23,"05","Canarias",214,7,15,4
"12007",2021-08-23,"06","Cantabria",194,2,11,2
"12008",2021-08-23,"07","Castilla y León",446,7,21,2
"12009",2021-08-23,"08","Castilla La Mancha",503,5,35,3
"12010",2021-08-23,"09","Cataluña",1694,10,52,6
"12011",2021-08-23,"10","C. Valenciana",945,5,40,3
"12012",2021-08-23,"11","Extremadura",462,5,12,1
"12013",2021-08-23,"12","Galicia",489,2,15,0
"12014",2021-08-23,"13","Madrid",1569,15,135,13
"12015",2021-08-23,"14","Murcia",293,3,22,1
"12016",2021-08-23,"15","Navarra",106,0,3,0
"12017",2021-08-23,"16","País Vasco",489,8,26,2
"12018",2021-08-23,"17","La Rioja",71,1,7,1
"12019",2021-08-23,"18","Ceuta",51,1,0,0
"12020",2021-08-23,"19","Melilla",46,0,4,0
"12021",2021-08-24,"00","No consta",86,1,6,1
"12022",2021-08-24,"01","Andalucía",1879,13,85,10
"12023",2021-08-24,"02","Aragón",324,1,15,0
"12024",2021-08-24,"03","Asturias",69,0,4,0
"12025",2021-08-24,"04","Baleares",224,3,16,3
"12026",2021-08-24,"05","Canarias",256,2,16,5
"12027",2021-08-24,"06","Cantabria",115,2,6,2
"12028",2021-08-24,"07","Castilla y León",424,7,29,1
"12029",2021-08-24,"08","Castilla La Mancha",600,8,24,5
"12030",2021-08-24,"09","Cataluña",1180,14,30,3
"12031",2021-08-24,"10","C. Valenciana",830,4,32,8
"12032",2021-08-24,"11","Extremadura",426,5,11,1
"12033",2021-08-24,"12","Galicia",564,2,28,3
"12034",2021-08-24,"13","Madrid",1671,15,127,13
"12035",2021-08-24,"14","Murcia",341,2,18,4
"12036",2021-08-24,"15","Navarra",98,0,4,1
"12037",2021-08-24,"16","País Vasco",624,4,22,1
"12038",2021-08-24,"17","La Rioja",65,1,0,0
"12039",2021-08-24,"18","Ceuta",18,0,1,0
"12040",2021-08-24,"19","Melilla",27,0,2,1
"12041",2021-08-25,"00","No consta",65,0,6,4
"12042",2021-08-25,"01","Andalucía",1737,21,87,5
"12043",2021-08-25,"02","Aragón",260,1,14,1
"12044",2021-08-25,"03","Asturias",53,1,4,0
"12045",2021-08-25,"04","Baleares",284,6,23,4
"12046",2021-08-25,"05","Canarias",215,3,9,4
"12047",2021-08-25,"06","Cantabria",130,0,7,1
"12048",2021-08-25,"07","Castilla y León",394,5,22,1
"12049",2021-08-25,"08","Castilla La Mancha",535,5,36,2
"12050",2021-08-25,"09","Cataluña",1127,22,47,4
"12051",2021-08-25,"10","C. Valenciana",717,4,30,1
"12052",2021-08-25,"11","Extremadura",371,7,12,2
"12053",2021-08-25,"12","Galicia",569,2,24,4
"12054",2021-08-25,"13","Madrid",1524,12,127,16
"12055",2021-08-25,"14","Murcia",277,1,5,5
"12056",2021-08-25,"15","Navarra",94,3,4,1
"12057",2021-08-25,"16","País Vasco",530,10,21,1
"12058",2021-08-25,"17","La Rioja",76,0,3,1
"12059",2021-08-25,"18","Ceuta",47,1,1,0
"12060",2021-08-25,"19","Melilla",38,0,4,0
"12061",2021-08-26,"00","No consta",39,0,2,0
"12062",2021-08-26,"01","Andalucía",1428,15,72,8
"12063",2021-08-26,"02","Aragón",212,3,13,3
"12064",2021-08-26,"03","Asturias",76,0,7,0
"12065",2021-08-26,"04","Baleares",226,2,9,2
"12066",2021-08-26,"05","Canarias",209,4,16,4
"12067",2021-08-26,"06","Cantabria",92,0,7,0
"12068",2021-08-26,"07","Castilla y León",363,7,35,5
"12069",2021-08-26,"08","Castilla La Mancha",513,7,23,3
"12070",2021-08-26,"09","Cataluña",1141,7,47,5
"12071",2021-08-26,"10","C. Valenciana",736,6,23,6
"12072",2021-08-26,"11","Extremadura",346,3,15,1
"12073",2021-08-26,"12","Galicia",504,2,22,6
"12074",2021-08-26,"13","Madrid",1346,9,117,5
"12075",2021-08-26,"14","Murcia",219,3,13,1
"12076",2021-08-26,"15","Navarra",94,1,4,0
"12077",2021-08-26,"16","País Vasco",498,7,17,1
"12078",2021-08-26,"17","La Rioja",64,1,2,0
"12079",2021-08-26,"18","Ceuta",26,0,1,0
"12080",2021-08-26,"19","Melilla",34,0,0,2
"12081",2021-08-27,"00","No consta",60,0,4,0
"12082",2021-08-27,"01","Andalucía",1340,13,80,5
"12083",2021-08-27,"02","Aragón",249,4,11,1
"12084",2021-08-27,"03","Asturias",54,1,1,0
"12085",2021-08-27,"04","Baleares",235,1,11,2
"12086",2021-08-27,"05","Canarias",215,0,12,3
"12087",2021-08-27,"06","Cantabria",143,1,5,3
"12088",2021-08-27,"07","Castilla y León",338,5,22,2
"12089",2021-08-27,"08","Castilla La Mancha",593,12,25,2
"12090",2021-08-27,"09","Cataluña",1086,9,38,4
"12091",2021-08-27,"10","C. Valenciana",717,6,28,2
"12092",2021-08-27,"11","Extremadura",279,3,8,0
"12093",2021-08-27,"12","Galicia",419,7,16,1
"12094",2021-08-27,"13","Madrid",1452,14,117,11
"12095",2021-08-27,"14","Murcia",247,3,17,5
"12096",2021-08-27,"15","Navarra",114,2,7,1
"12097",2021-08-27,"16","País Vasco",467,3,23,0
"12098",2021-08-27,"17","La Rioja",51,1,7,0
"12099",2021-08-27,"18","Ceuta",16,0,0,0
"12100",2021-08-27,"19","Melilla",30,0,2,1
"12101",2021-08-28,"00","No consta",27,1,2,0
"12102",2021-08-28,"01","Andalucía",736,9,63,7
"12103",2021-08-28,"02","Aragón",121,2,6,0
"12104",2021-08-28,"03","Asturias",48,1,5,0
"12105",2021-08-28,"04","Baleares",169,2,5,3
"12106",2021-08-28,"05","Canarias",159,1,14,3
"12107",2021-08-28,"06","Cantabria",86,1,5,0
"12108",2021-08-28,"07","Castilla y León",167,10,18,0
"12109",2021-08-28,"08","Castilla La Mancha",253,6,19,1
"12110",2021-08-28,"09","Cataluña",440,10,30,2
"12111",2021-08-28,"10","C. Valenciana",332,6,16,3
"12112",2021-08-28,"11","Extremadura",197,1,11,0
"12113",2021-08-28,"12","Galicia",372,2,13,4
"12114",2021-08-28,"13","Madrid",389,9,105,16
"12115",2021-08-28,"14","Murcia",107,3,4,2
"12116",2021-08-28,"15","Navarra",55,2,1,1
"12117",2021-08-28,"16","País Vasco",274,4,9,1
"12118",2021-08-28,"17","La Rioja",64,1,1,0
"12119",2021-08-28,"18","Ceuta",10,0,0,0
"12120",2021-08-28,"19","Melilla",11,0,2,1
"12121",2021-08-29,"00","No consta",16,0,4,2
"12122",2021-08-29,"01","Andalucía",344,7,64,4
"12123",2021-08-29,"02","Aragón",60,4,11,1
"12124",2021-08-29,"03","Asturias",32,0,7,0
"12125",2021-08-29,"04","Baleares",114,0,12,4
"12126",2021-08-29,"05","Canarias",116,5,7,3
"12127",2021-08-29,"06","Cantabria",100,0,5,0
"12128",2021-08-29,"07","Castilla y León",120,7,20,3
"12129",2021-08-29,"08","Castilla La Mancha",110,2,15,4
"12130",2021-08-29,"09","Cataluña",368,7,19,3
"12131",2021-08-29,"10","C. Valenciana",122,2,19,5
"12132",2021-08-29,"11","Extremadura",134,5,13,2
"12133",2021-08-29,"12","Galicia",285,4,21,3
"12134",2021-08-29,"13","Madrid",281,17,56,12
"12135",2021-08-29,"14","Murcia",62,8,13,2
"12136",2021-08-29,"15","Navarra",73,1,5,0
"12137",2021-08-29,"16","País Vasco",293,2,8,4
"12138",2021-08-29,"17","La Rioja",24,0,2,0
"12139",2021-08-29,"18","Ceuta",9,0,0,0
"12140",2021-08-29,"19","Melilla",16,1,1,0
"12141",2021-08-30,"00","No consta",26,0,0,1
"12142",2021-08-30,"01","Andalucía",859,27,73,6
"12143",2021-08-30,"02","Aragón",153,2,15,0
"12144",2021-08-30,"03","Asturias",45,1,2,1
"12145",2021-08-30,"04","Baleares",162,2,12,2
"12146",2021-08-30,"05","Canarias",135,3,10,3
"12147",2021-08-30,"06","Cantabria",66,1,4,2
"12148",2021-08-30,"07","Castilla y León",289,7,22,3
"12149",2021-08-30,"08","Castilla La Mancha",333,4,30,0
"12150",2021-08-30,"09","Cataluña",1207,6,34,5
"12151",2021-08-30,"10","C. Valenciana",558,7,31,0
"12152",2021-08-30,"11","Extremadura",265,3,9,2
"12153",2021-08-30,"12","Galicia",319,0,15,2
"12154",2021-08-30,"13","Madrid",1081,14,91,10
"12155",2021-08-30,"14","Murcia",198,3,13,1
"12156",2021-08-30,"15","Navarra",82,2,0,0
"12157",2021-08-30,"16","País Vasco",340,7,15,2
"12158",2021-08-30,"17","La Rioja",47,0,3,1
"12159",2021-08-30,"18","Ceuta",27,0,2,0
"12160",2021-08-30,"19","Melilla",29,0,0,0
"12161",2021-08-31,"00","No consta",35,0,1,0
"12162",2021-08-31,"01","Andalucía",1309,17,67,6
"12163",2021-08-31,"02","Aragón",205,1,16,0
"12164",2021-08-31,"03","Asturias",54,1,7,0
"12165",2021-08-31,"04","Baleares",188,3,10,2
"12166",2021-08-31,"05","Canarias",156,1,11,3
"12167",2021-08-31,"06","Cantabria",78,0,5,2
"12168",2021-08-31,"07","Castilla y León",301,5,14,0
"12169",2021-08-31,"08","Castilla La Mancha",465,8,29,3
"12170",2021-08-31,"09","Cataluña",1012,4,26,5
"12171",2021-08-31,"10","C. Valenciana",541,6,23,2
"12172",2021-08-31,"11","Extremadura",238,5,11,3
"12173",2021-08-31,"12","Galicia",329,5,23,3
"12174",2021-08-31,"13","Madrid",1281,17,86,7
"12175",2021-08-31,"14","Murcia",303,3,13,2
"12176",2021-08-31,"15","Navarra",141,0,5,1
"12177",2021-08-31,"16","País Vasco",418,4,21,0
"12178",2021-08-31,"17","La Rioja",31,0,4,0
"12179",2021-08-31,"18","Ceuta",19,0,1,0
"12180",2021-08-31,"19","Melilla",22,0,0,0
"12181",2021-09-01,"00","No consta",31,0,1,0
"12182",2021-09-01,"01","Andalucía",1017,19,78,9
"12183",2021-09-01,"02","Aragón",209,1,18,1
"12184",2021-09-01,"03","Asturias",53,1,5,0
"12185",2021-09-01,"04","Baleares",146,2,4,3
"12186",2021-09-01,"05","Canarias",175,1,13,3
"12187",2021-09-01,"06","Cantabria",74,1,7,0
"12188",2021-09-01,"07","Castilla y León",233,5,23,1
"12189",2021-09-01,"08","Castilla La Mancha",323,5,16,5
"12190",2021-09-01,"09","Cataluña",875,9,33,2
"12191",2021-09-01,"10","C. Valenciana",534,11,24,8
"12192",2021-09-01,"11","Extremadura",155,3,8,0
"12193",2021-09-01,"12","Galicia",287,3,21,3
"12194",2021-09-01,"13","Madrid",1011,16,82,9
"12195",2021-09-01,"14","Murcia",216,3,9,1
"12196",2021-09-01,"15","Navarra",105,1,5,0
"12197",2021-09-01,"16","País Vasco",377,4,16,3
"12198",2021-09-01,"17","La Rioja",47,0,2,0
"12199",2021-09-01,"18","Ceuta",21,0,2,0
"12200",2021-09-01,"19","Melilla",37,0,1,0
"12201",2021-09-02,"00","No consta",26,0,2,0
"12202",2021-09-02,"01","Andalucía",876,15,64,6
"12203",2021-09-02,"02","Aragón",203,5,14,1
"12204",2021-09-02,"03","Asturias",59,1,7,1
"12205",2021-09-02,"04","Baleares",151,2,11,4
"12206",2021-09-02,"05","Canarias",157,4,17,5
"12207",2021-09-02,"06","Cantabria",84,0,4,1
"12208",2021-09-02,"07","Castilla y León",206,5,21,3
"12209",2021-09-02,"08","Castilla La Mancha",349,2,16,2
"12210",2021-09-02,"09","Cataluña",804,9,25,2
"12211",2021-09-02,"10","C. Valenciana",390,6,14,4
"12212",2021-09-02,"11","Extremadura",171,4,9,1
"12213",2021-09-02,"12","Galicia",279,3,18,1
"12214",2021-09-02,"13","Madrid",839,7,68,7
"12215",2021-09-02,"14","Murcia",143,4,7,3
"12216",2021-09-02,"15","Navarra",107,0,4,1
"12217",2021-09-02,"16","País Vasco",346,3,26,2
"12218",2021-09-02,"17","La Rioja",35,1,3,1
"12219",2021-09-02,"18","Ceuta",10,0,1,0
"12220",2021-09-02,"19","Melilla",18,0,1,0
"12221",2021-09-03,"00","No consta",26,0,0,0
"12222",2021-09-03,"01","Andalucía",786,11,46,7
"12223",2021-09-03,"02","Aragón",156,2,12,2
"12224",2021-09-03,"03","Asturias",36,0,6,0
"12225",2021-09-03,"04","Baleares",141,3,5,4
"12226",2021-09-03,"05","Canarias",144,3,9,1
"12227",2021-09-03,"06","Cantabria",74,0,1,0
"12228",2021-09-03,"07","Castilla y León",221,4,11,1
"12229",2021-09-03,"08","Castilla La Mancha",304,4,31,3
"12230",2021-09-03,"09","Cataluña",647,11,23,4
"12231",2021-09-03,"10","C. Valenciana",424,7,18,3
"12232",2021-09-03,"11","Extremadura",144,5,13,0
"12233",2021-09-03,"12","Galicia",253,4,17,3
"12234",2021-09-03,"13","Madrid",960,12,73,5
"12235",2021-09-03,"14","Murcia",133,1,13,0
"12236",2021-09-03,"15","Navarra",63,1,2,0
"12237",2021-09-03,"16","País Vasco",290,6,16,0
"12238",2021-09-03,"17","La Rioja",40,0,1,0
"12239",2021-09-03,"18","Ceuta",19,1,0,0
"12240",2021-09-03,"19","Melilla",20,0,0,0
"12241",2021-09-04,"00","No consta",8,0,1,0
"12242",2021-09-04,"01","Andalucía",488,8,47,6
"12243",2021-09-04,"02","Aragón",160,2,9,1
"12244",2021-09-04,"03","Asturias",25,1,4,0
"12245",2021-09-04,"04","Baleares",112,1,6,2
"12246",2021-09-04,"05","Canarias",113,4,10,4
"12247",2021-09-04,"06","Cantabria",84,0,2,0
"12248",2021-09-04,"07","Castilla y León",78,6,12,0
"12249",2021-09-04,"08","Castilla La Mancha",177,2,9,2
"12250",2021-09-04,"09","Cataluña",332,3,20,1
"12251",2021-09-04,"10","C. Valenciana",192,4,17,1
"12252",2021-09-04,"11","Extremadura",100,3,12,0
"12253",2021-09-04,"12","Galicia",182,3,10,3
"12254",2021-09-04,"13","Madrid",227,9,57,5
"12255",2021-09-04,"14","Murcia",76,2,8,1
"12256",2021-09-04,"15","Navarra",60,1,3,1
"12257",2021-09-04,"16","País Vasco",223,3,8,1
"12258",2021-09-04,"17","La Rioja",14,1,2,0
"12259",2021-09-04,"18","Ceuta",14,0,0,0
"12260",2021-09-04,"19","Melilla",34,0,1,0
"12261",2021-09-05,"00","No consta",20,0,4,1
"12262",2021-09-05,"01","Andalucía",258,8,38,1
"12263",2021-09-05,"02","Aragón",78,2,5,0
"12264",2021-09-05,"03","Asturias",24,0,2,0
"12265",2021-09-05,"04","Baleares",83,0,6,2
"12266",2021-09-05,"05","Canarias",76,2,7,0
"12267",2021-09-05,"06","Cantabria",53,0,3,0
"12268",2021-09-05,"07","Castilla y León",92,4,19,3
"12269",2021-09-05,"08","Castilla La Mancha",67,6,9,1
"12270",2021-09-05,"09","Cataluña",264,8,24,3
"12271",2021-09-05,"10","C. Valenciana",109,3,16,3
"12272",2021-09-05,"11","Extremadura",61,2,6,1
"12273",2021-09-05,"12","Galicia",179,4,10,2
"12274",2021-09-05,"13","Madrid",201,10,53,9
"12275",2021-09-05,"14","Murcia",51,0,6,0
"12276",2021-09-05,"15","Navarra",28,1,1,0
"12277",2021-09-05,"16","País Vasco",201,4,15,2
"12278",2021-09-05,"17","La Rioja",26,0,0,0
"12279",2021-09-05,"18","Ceuta",7,1,0,0
"12280",2021-09-05,"19","Melilla",19,0,1,0
"12281",2021-09-06,"00","No consta",8,1,1,0
"12282",2021-09-06,"01","Andalucía",582,13,52,3
"12283",2021-09-06,"02","Aragón",126,4,12,2
"12284",2021-09-06,"03","Asturias",20,0,3,0
"12285",2021-09-06,"04","Baleares",130,0,2,0
"12286",2021-09-06,"05","Canarias",103,2,14,5
"12287",2021-09-06,"06","Cantabria",58,0,5,0
"12288",2021-09-06,"07","Castilla y León",171,8,20,1
"12289",2021-09-06,"08","Castilla La Mancha",238,4,13,2
"12290",2021-09-06,"09","Cataluña",986,9,22,1
"12291",2021-09-06,"10","C. Valenciana",310,4,17,1
"12292",2021-09-06,"11","Extremadura",127,3,10,1
"12293",2021-09-06,"12","Galicia",174,2,13,3
"12294",2021-09-06,"13","Madrid",678,9,67,5
"12295",2021-09-06,"14","Murcia",147,1,13,3
"12296",2021-09-06,"15","Navarra",67,0,2,0
"12297",2021-09-06,"16","País Vasco",236,5,14,1
"12298",2021-09-06,"17","La Rioja",23,0,4,2
"12299",2021-09-06,"18","Ceuta",12,0,1,0
"12300",2021-09-06,"19","Melilla",13,0,3,0
"12301",2021-09-07,"00","No consta",12,0,0,0
"12302",2021-09-07,"01","Andalucía",764,7,52,5
"12303",2021-09-07,"02","Aragón",180,3,14,1
"12304",2021-09-07,"03","Asturias",28,0,4,1
"12305",2021-09-07,"04","Baleares",122,3,5,1
"12306",2021-09-07,"05","Canarias",129,3,16,3
"12307",2021-09-07,"06","Cantabria",60,0,5,0
"12308",2021-09-07,"07","Castilla y León",227,2,19,2
"12309",2021-09-07,"08","Castilla La Mancha",310,4,24,1
"12310",2021-09-07,"09","Cataluña",869,8,21,0
"12311",2021-09-07,"10","C. Valenciana",323,7,20,2
"12312",2021-09-07,"11","Extremadura",145,0,18,1
"12313",2021-09-07,"12","Galicia",161,3,12,3
"12314",2021-09-07,"13","Madrid",841,7,60,5
"12315",2021-09-07,"14","Murcia",156,0,10,0
"12316",2021-09-07,"15","Navarra",55,1,6,2
"12317",2021-09-07,"16","País Vasco",263,10,28,0
"12318",2021-09-07,"17","La Rioja",19,0,2,0
"12319",2021-09-07,"18","Ceuta",20,0,0,0
"12320",2021-09-07,"19","Melilla",22,0,0,0
"12321",2021-09-08,"00","No consta",18,0,0,0
"12322",2021-09-08,"01","Andalucía",540,9,37,4
"12323",2021-09-08,"02","Aragón",120,5,9,0
"12324",2021-09-08,"03","Asturias",23,1,1,0
"12325",2021-09-08,"04","Baleares",132,1,11,1
"12326",2021-09-08,"05","Canarias",143,0,7,3
"12327",2021-09-08,"06","Cantabria",57,1,4,0
"12328",2021-09-08,"07","Castilla y León",93,7,13,2
"12329",2021-09-08,"08","Castilla La Mancha",191,4,17,5
"12330",2021-09-08,"09","Cataluña",768,10,21,2
"12331",2021-09-08,"10","C. Valenciana",243,5,14,3
"12332",2021-09-08,"11","Extremadura",61,3,5,0
"12333",2021-09-08,"12","Galicia",182,4,14,1
"12334",2021-09-08,"13","Madrid",666,9,53,7
"12335",2021-09-08,"14","Murcia",137,0,9,3
"12336",2021-09-08,"15","Navarra",77,0,6,0
"12337",2021-09-08,"16","País Vasco",226,7,15,3
"12338",2021-09-08,"17","La Rioja",18,0,2,0
"12339",2021-09-08,"18","Ceuta",15,0,1,0
"12340",2021-09-08,"19","Melilla",10,0,0,0
"12341",2021-09-09,"00","No consta",13,0,2,0
"12342",2021-09-09,"01","Andalucía",647,12,36,7
"12343",2021-09-09,"02","Aragón",140,2,12,1
"12344",2021-09-09,"03","Asturias",20,0,5,1
"12345",2021-09-09,"04","Baleares",169,0,10,2
"12346",2021-09-09,"05","Canarias",110,0,5,1
"12347",2021-09-09,"06","Cantabria",64,0,6,1
"12348",2021-09-09,"07","Castilla y León",151,3,9,1
"12349",2021-09-09,"08","Castilla La Mancha",225,5,11,2
"12350",2021-09-09,"09","Cataluña",713,7,7,2
"12351",2021-09-09,"10","C. Valenciana",237,3,12,1
"12352",2021-09-09,"11","Extremadura",86,4,9,0
"12353",2021-09-09,"12","Galicia",169,2,7,1
"12354",2021-09-09,"13","Madrid",529,10,37,6
"12355",2021-09-09,"14","Murcia",131,0,7,0
"12356",2021-09-09,"15","Navarra",50,1,4,3
"12357",2021-09-09,"16","País Vasco",213,7,12,0
"12358",2021-09-09,"17","La Rioja",25,0,2,0
"12359",2021-09-09,"18","Ceuta",10,0,0,0
"12360",2021-09-09,"19","Melilla",12,2,1,0
"12361",2021-09-10,"00","No consta",12,0,0,1
"12362",2021-09-10,"01","Andalucía",566,5,27,1
"12363",2021-09-10,"02","Aragón",122,4,12,1
"12364",2021-09-10,"03","Asturias",20,1,0,0
"12365",2021-09-10,"04","Baleares",113,0,12,3
"12366",2021-09-10,"05","Canarias",128,0,6,1
"12367",2021-09-10,"06","Cantabria",58,0,5,1
"12368",2021-09-10,"07","Castilla y León",124,6,13,2
"12369",2021-09-10,"08","Castilla La Mancha",255,3,14,1
"12370",2021-09-10,"09","Cataluña",728,7,13,0
"12371",2021-09-10,"10","C. Valenciana",307,1,14,1
"12372",2021-09-10,"11","Extremadura",78,8,7,2
"12373",2021-09-10,"12","Galicia",149,5,11,2
"12374",2021-09-10,"13","Madrid",669,3,52,6
"12375",2021-09-10,"14","Murcia",90,1,7,2
"12376",2021-09-10,"15","Navarra",48,0,1,0
"12377",2021-09-10,"16","País Vasco",229,6,14,2
"12378",2021-09-10,"17","La Rioja",27,1,1,0
"12379",2021-09-10,"18","Ceuta",12,0,0,0
"12380",2021-09-10,"19","Melilla",28,1,1,2
"12381",2021-09-11,"00","No consta",14,0,2,0
"12382",2021-09-11,"01","Andalucía",293,6,26,3
"12383",2021-09-11,"02","Aragón",59,4,9,1
"12384",2021-09-11,"03","Asturias",14,0,1,1
"12385",2021-09-11,"04","Baleares",77,1,7,0
"12386",2021-09-11,"05","Canarias",88,1,3,0
"12387",2021-09-11,"06","Cantabria",35,0,6,0
"12388",2021-09-11,"07","Castilla y León",95,5,8,0
"12389",2021-09-11,"08","Castilla La Mancha",82,3,9,1
"12390",2021-09-11,"09","Cataluña",205,7,2,0
"12391",2021-09-11,"10","C. Valenciana",139,2,14,1
"12392",2021-09-11,"11","Extremadura",43,4,2,1
"12393",2021-09-11,"12","Galicia",124,2,13,2
"12394",2021-09-11,"13","Madrid",144,1,35,3
"12395",2021-09-11,"14","Murcia",47,1,8,0
"12396",2021-09-11,"15","Navarra",49,0,2,0
"12397",2021-09-11,"16","País Vasco",179,5,11,2
"12398",2021-09-11,"17","La Rioja",13,0,3,1
"12399",2021-09-11,"18","Ceuta",11,0,0,0
"12400",2021-09-11,"19","Melilla",5,0,1,0
"12401",2021-09-12,"00","No consta",11,0,2,0
"12402",2021-09-12,"01","Andalucía",203,12,31,4
"12403",2021-09-12,"02","Aragón",31,2,4,0
"12404",2021-09-12,"03","Asturias",16,0,2,0
"12405",2021-09-12,"04","Baleares",87,1,6,2
"12406",2021-09-12,"05","Canarias",77,2,9,2
"12407",2021-09-12,"06","Cantabria",37,0,3,1
"12408",2021-09-12,"07","Castilla y León",25,6,6,0
"12409",2021-09-12,"08","Castilla La Mancha",58,4,9,0
"12410",2021-09-12,"09","Cataluña",213,4,15,1
"12411",2021-09-12,"10","C. Valenciana",87,1,9,0
"12412",2021-09-12,"11","Extremadura",34,2,5,0
"12413",2021-09-12,"12","Galicia",87,0,6,2
"12414",2021-09-12,"13","Madrid",116,11,23,4
"12415",2021-09-12,"14","Murcia",19,1,7,2
"12416",2021-09-12,"15","Navarra",36,0,4,0
"12417",2021-09-12,"16","País Vasco",119,8,7,0
"12418",2021-09-12,"17","La Rioja",2,0,0,0
"12419",2021-09-12,"18","Ceuta",6,0,1,0
"12420",2021-09-12,"19","Melilla",3,0,0,0
"12421",2021-09-13,"00","No consta",10,0,0,0
"12422",2021-09-13,"01","Andalucía",470,7,41,2
"12423",2021-09-13,"02","Aragón",125,2,7,2
"12424",2021-09-13,"03","Asturias",16,1,2,0
"12425",2021-09-13,"04","Baleares",98,2,6,2
"12426",2021-09-13,"05","Canarias",106,1,9,2
"12427",2021-09-13,"06","Cantabria",48,0,4,0
"12428",2021-09-13,"07","Castilla y León",102,5,7,1
"12429",2021-09-13,"08","Castilla La Mancha",185,4,15,2
"12430",2021-09-13,"09","Cataluña",870,3,19,4
"12431",2021-09-13,"10","C. Valenciana",250,1,12,2
"12432",2021-09-13,"11","Extremadura",70,2,11,0
"12433",2021-09-13,"12","Galicia",85,1,6,0
"12434",2021-09-13,"13","Madrid",556,5,47,4
"12435",2021-09-13,"14","Murcia",100,2,5,2
"12436",2021-09-13,"15","Navarra",27,1,2,0
"12437",2021-09-13,"16","País Vasco",203,3,11,3
"12438",2021-09-13,"17","La Rioja",17,1,1,0
"12439",2021-09-13,"18","Ceuta",14,0,0,0
"12440",2021-09-13,"19","Melilla",12,0,2,0
"12441",2021-09-14,"00","No consta",4,0,3,0
"12442",2021-09-14,"01","Andalucía",590,15,36,3
"12443",2021-09-14,"02","Aragón",89,2,5,0
"12444",2021-09-14,"03","Asturias",10,0,0,0
"12445",2021-09-14,"04","Baleares",94,1,3,0
"12446",2021-09-14,"05","Canarias",127,5,8,0
"12447",2021-09-14,"06","Cantabria",51,0,4,0
"12448",2021-09-14,"07","Castilla y León",166,4,2,1
"12449",2021-09-14,"08","Castilla La Mancha",192,2,16,2
"12450",2021-09-14,"09","Cataluña",741,4,18,2
"12451",2021-09-14,"10","C. Valenciana",279,6,14,1
"12452",2021-09-14,"11","Extremadura",49,3,5,2
"12453",2021-09-14,"12","Galicia",102,3,8,3
"12454",2021-09-14,"13","Madrid",532,2,38,3
"12455",2021-09-14,"14","Murcia",99,2,5,1
"12456",2021-09-14,"15","Navarra",43,3,1,0
"12457",2021-09-14,"16","País Vasco",187,3,12,2
"12458",2021-09-14,"17","La Rioja",16,0,2,0
"12459",2021-09-14,"18","Ceuta",17,0,1,0
"12460",2021-09-14,"19","Melilla",20,0,0,0
"12461",2021-09-15,"00","No consta",6,0,0,0
"12462",2021-09-15,"01","Andalucía",459,7,31,4
"12463",2021-09-15,"02","Aragón",125,1,8,0
"12464",2021-09-15,"03","Asturias",9,2,0,0
"12465",2021-09-15,"04","Baleares",85,2,4,2
"12466",2021-09-15,"05","Canarias",95,1,6,2
"12467",2021-09-15,"06","Cantabria",46,0,8,1
"12468",2021-09-15,"07","Castilla y León",73,8,7,0
"12469",2021-09-15,"08","Castilla La Mancha",141,2,11,1
"12470",2021-09-15,"09","Cataluña",473,4,16,0
"12471",2021-09-15,"10","C. Valenciana",273,3,27,4
"12472",2021-09-15,"11","Extremadura",62,9,7,0
"12473",2021-09-15,"12","Galicia",111,2,9,3
"12474",2021-09-15,"13","Madrid",504,6,40,8
"12475",2021-09-15,"14","Murcia",133,2,9,1
"12476",2021-09-15,"15","Navarra",47,0,0,0
"12477",2021-09-15,"16","País Vasco",205,6,16,1
